Id,text
1651,@realDonaldTrump You gotta have your #SuperSpreaderEvents so you can feel better about yourself because you’ve alwa… https://t.co/eKzslnTc0Y
1652,@realDonaldTrump @TheBabylonBee -sigh-
1653,RT @MurphyFerguson: @realDonaldTrump Do you ever work? https://t.co/zQaQ40p6J2
1654,RT @LockDonUp2021: @realDonaldTrump Are you proud of yourself? Another 20 infected as a direct consequence of one of you superspreader even…
1655,@realDonaldTrump @senatemajldr @LindseyGrahamSC https://t.co/roLDzvkmVE
1656,"@realDonaldTrump You mean slur, right?  🤪"
1657,@realDonaldTrump   //MSC  that means Multiple Stimulus Checks.  It is time to stop playing with the American people… https://t.co/KwPRGDbuH5
1658,@realDonaldTrump https://t.co/4uHLRVXRlq
1659,RT @judgeyourself99: @realDonaldTrump #BlameTrump trumps incendiary comments in interviews and at his almost all year long daily rallies sp…
1660,@realDonaldTrump https://t.co/eJWy7KqheG
1661,@realDonaldTrump B do you really think that we don't see the constant WHITE POWER hand gestures you're signaling to your base??!!!
1662,"@realDonaldTrump Keep it up, expose him like how he called the military stupid bastards."
1663,RT @scientificrealm: @realDonaldTrump @SenatorCollins https://t.co/OJdBWNTUyM
1664,@realDonaldTrump Is there any chance you might consider leaving the planet? I hear Pluto is nice this time of year! https://t.co/G8C2cg38Nc
1665,"@realDonaldTrump *Extra - Extra*  Georgia Gazette Top Headline  Tropical storm ""Failure"" blows lots of hot air in on Macon, Ga."
1666,RT @retiredknitwit: @realDonaldTrump Does it not seem ODD that the American Leader is the only one in the Free World to deny the Coronaviru…
1667,@realDonaldTrump I’m sure you will do better Mr. President.
1668,@realDonaldTrump https://t.co/iIuMlKuzah
1669,"RT @itsJeffTiedrich: @realDonaldTrump explain your work bro, don't just repeat what you just saw on Fox News while jamming burger after bur…"
1670,@realDonaldTrump Another superspreader event.  Its amazing how much you love your incredibly misguided fans.
1671,@realDonaldTrump @NBCNews Bullshit.
1672,@realDonaldTrump @VP https://t.co/leNed2zLwu
1673,"RT @Cleavon_MD: @realDonaldTrump Londell Woodbury, 23, corrections officer, beloved son, Jacksonville, FL – died of #COVID19 on October 2,…"
1674,@realDonaldTrump Didn't you ask Blacks that same question?
1675,@realDonaldTrump Mixed up. Your mixed up. And the term super predator had your photo next to it in Webster’s. You s… https://t.co/TdJxZMZUt8
1676,"@realDonaldTrump @TheBabylonBee Well here’s a God sent message “If you don’t love it, leave it”"
1677,@realDonaldTrump #covidsuperspreader
1678,@realDonaldTrump https://t.co/smf0n5Ijkx
1679,RT @VoiceOfOBrien: @realDonaldTrump You stared directly into the sun.
1680,RT @Wu_Tang_Finance: @realDonaldTrump @TheBabylonBee Classic Baby Boomer internet mistake right here. It’s why we need age limits for the p…
1681,RT @CupOJoe_DE: @realDonaldTrump #TrumpIsANationalDisgrace #TrumpIsALaughingStock #TrumpIsANationalSecurityThreat https://t.co/VvzsqgBpzK
1682,@realDonaldTrump @Linatofolario #TRUMP2020ToSaveAmerica  #Trump2020Victory!!!💚💛🇺🇸
1683,"RT @eugenegu: @realDonaldTrump Last I recall, Joe Biden never falsely accused the Central Park 5 of rape and paid the New York Times and Ne…"
1684,@realDonaldTrump @TheBabylonBee It’s getting frigid in here. ❄️❄️❄️❄️
1685,@realDonaldTrump https://t.co/RryYMV2Bcb
1686,@realDonaldTrump @bridgettann_ https://t.co/PwSvJNIl0j
1687,"RT @lesleyabravanel: @realDonaldTrump “They’re turned off by him. They’re concerned for their Medicare, their social security, of course. B…"
1688,@realDonaldTrump @NBCNews Too bad you lost in the ratings. #LoserInChief
1689,@realDonaldTrump Go to the @joerogan podcast
1690,RT @kathygriffin: @realDonaldTrump @TheBabylonBee I took a picture of myself holding your decapitated head. It wasn’t actually your head. W…
1691,"RT @WEdwarda: @realDonaldTrump Early voting in Louisiana started today. So many Trump hats, t-shirts and masks...🇺🇸"
1692,"@realDonaldTrump Watching “The Way I See It”. I can’t believe our country went from the most decent, intelligent, h… https://t.co/8Yj6EOzPwt"
1693,@realDonaldTrump #PURPLEPOWER YOU NEED TO GUARANTEE YOUR FUTURE GO EXECUTIVE ORDER NOW LARGE CHECKS FPUC AND EIDL A… https://t.co/zZ9B5nCmjL
1694,@realDonaldTrump @45mogaber مجهود كبير من سيادتكم في الحمله الانتخابيه لابد أن يكلل بالنجاح بفظل الشعب
1695,"@realDonaldTrump What are you talking about, you barely speak English and can't read simple teleprompters 80% of th… https://t.co/TfOc2qWf9L"
1696,@realDonaldTrump Culling the herd huh Spanky?
1697,"RT @walterhudon17: @realDonaldTrump #TrumpSuperSpreaderHateRallys in Macon ga, this HATE Rally is so irresponsible!"
1698,@realDonaldTrump You mean your lie?
1699,@realDonaldTrump Awww Trump is my Panderbear!!!
1700,@realDonaldTrump Let’s see how “immune” you are after waking through a crowd of people who are NOT wearing a mask.… https://t.co/Xt0uSszEiL
1701,@realDonaldTrump https://t.co/85bXbp6AyR
1702,@realDonaldTrump Say Hi to Rick Gates!
1703,@realDonaldTrump Where is China Joe?  Maybe Chris Wallace &amp; George Stephanopoulos can get a 2nd chance to ask the t… https://t.co/C8cyRBzlOF
1704,@realDonaldTrump https://t.co/AiFXZ2OXlx
1705,"RT @Cleavon_MD: @realDonaldTrump Jorge “George” A. Pena, 50, husband, father, sole breadwinner, Lehigh Acres, FL – died of #COVID19 on Augu…"
1706,RT @StanginNbangin: @realDonaldTrump #ObamaWasBetterAtEverything  #ObamaWasBetterAtEverything  #ObamaWasBetterAtEverything  #ObamaWasBetter…
1707,RT @scientificrealm: @realDonaldTrump @TheBabylonBee https://t.co/osAuJKgIZD
1708,RT @ElizMarkowitz: @realDonaldTrump @TheBabylonBee Dude. Really?! The leader of the free world should be able to distinguish between fact a…
1709,@realDonaldTrump No one has F#CKED up more than you. Go sit down and shut up. Meet with Rudy to get a better plan t… https://t.co/SuiqgpDdBJ
1710,@realDonaldTrump wants to let herd immunity take care of senior citizens. #HerdImmunityIsMassMurder  #TrumpCovid19… https://t.co/knISmhsm4k
1711,"@realDonaldTrump American citizens with COMMON SENSE WILL VOTE THIS MAN OUT AND FINISH THIS NIGHTMARE, LET’S DO IT… https://t.co/t7TxBXKXp7"
1712,@realDonaldTrump Go to the @joerogan podcast
1713,@realDonaldTrump Mr President... I seen Biden new commercial. He's got the fake doctors in there saying Joe's got t… https://t.co/CrgURszIhw
1714,"RT @Cleavon_MD: @realDonaldTrump Roberto Lagunes, 46, bakery owner, husband and father, Fort Lauderdale, FL - passed away July 21, 2020 fro…"
1715,RT @RichardDombrov1: @realDonaldTrump ONCE AGAIN THE REPUBLICANS SPEND 10'S OF MILLIONS OF DOLLARS ON AN INVESTIGATION THAT PRODUCES ABSOLU…
1716,RT @ImpeachedCow: @realDonaldTrump https://t.co/hJWh2QedQ4
1717,@realDonaldTrump @SenatorCollins Apparently you’re ok with killing a fishery by overfishing it.
1718,@realDonaldTrump 4 more years!! Voted!
1719,"RT @JustSumGuy176: @realDonaldTrump Our fucking freedoms, gay rights, woman's rights, affordable healthcare, life, should I keep going.   A…"
1720,@realDonaldTrump @TheBabylonBee We know how much you hate to lose ‘ Big T’.   (What does that stand for :  ‘ Big Tu… https://t.co/O23j3lKApw
1721,RT @yeahokaynowwhat: @realDonaldTrump https://t.co/0LXbLjVbBl
1722,@realDonaldTrump Thank you for giving us a voice!!! #Trump2020 #ProLifePresident #saynotoabortion #BabiesLivesMatter https://t.co/7LVRilcyid
1723,@realDonaldTrump It takes a truly magnificent POS to change Georgia blue. Thank you you magnificent POS.
1724,RT @Baligubadle1: @realDonaldTrump If Joe Biden wins I will leave the country  ~ Donald J. Trump
1725,"@realDonaldTrump sir, if they ask you about accepting the results of the election just tell me ""I've answered this… https://t.co/egTzOY1Nje"
1726,"RT @calsam641: @realDonaldTrump Former WH COS John Kelly has told friends, about Trump: “The depths of his dishonesty is just astounding to…"
1727,RT @PissOffTrumpkin: @realDonaldTrump https://t.co/arYskNyQfa
1728,"RT @Styx666Official: @realDonaldTrump @TheBabylonBee Cue people who think Trump does not know what satire is, as opposed to Trump knowing i…"
1729,RT @itsJeffTiedrich: @realDonaldTrump @TheBabylonBee THE BABYLON BEE IS A HUMOR SITE YOU CREDULOUS FOOL
1730,@realDonaldTrump Don’t let the door hit ya where the good lord split ya! https://t.co/kotPlkgsDc
1731,@realDonaldTrump https://t.co/33Wgovf6Cn
1732,"@realDonaldTrump Trump on if Biden wins: 'Maybe I'll have to leave the country' Please do, We are sure Putin has an… https://t.co/a3QPvtBC4f"
1733,"@realDonaldTrump @littledeekay   It was bound to happen. They liked Biden's townhall better. You need new material,… https://t.co/EC6TavHLwg"
1734,@realDonaldTrump https://t.co/GIPk8ADDUM
1735,@realDonaldTrump @NBCNews https://t.co/qI2Q4cShqG
1736,"@realDonaldTrump Fake. Not going to work, loser!!!"
1737,@realDonaldTrump #MoscowMitch @senatemajldr  legislation graveyard   where democratic bills come to die https://t.co/iNDgFEm6h5
1738,@realDonaldTrump This 👇👇👇 https://t.co/MyFhCsTkZ6
1739,@realDonaldTrump @LindseyGrahamSC @senatemajldr https://t.co/nM6EfMLsRU
1740,@realDonaldTrump Tell @stevenmnuchin1 to TAKE THE DEAL..you're killing people.
1741,"RT @Cleavon_MD: @realDonaldTrump Natasha Germain, 29, mother of two young children, sister, family member, Fort Lauderdale, FL – died of #C…"
1742,RT @Jeff_DeSpain: @realDonaldTrump Keeping COVID alive! 🙄 https://t.co/VIvBvsDJBH
1743,@realDonaldTrump @cspan https://t.co/i8KFpBv8In
1744,@realDonaldTrump you should use every one of these prompts to go after Biden on hunter. Joe how can you speak about… https://t.co/Ll1YkOkq6e
1745,"@realDonaldTrump Bless your heart. I know math is hard, but you're WAY behind in the polls. If you'll notice, Biden… https://t.co/biXIg6tKgp"
1746,@realDonaldTrump Another big crowd? Another superspreader event you’ve sponsored.
1747,"@realDonaldTrump @NBCNews Other than Fox, what good reviews are you referring to?"
1748,@realDonaldTrump Go to the @joerogan podcast like all the other politician thats going to be the most watched podcast
1749,@realDonaldTrump https://t.co/0ZenLfiIs6
1750,@realDonaldTrump Bidens killed six Navy SEALs! Trump has kept us out of war. If he hadn’t shut China down over 2 mi… https://t.co/PdQhBmTGPi
1751,@realDonaldTrump @TheBabylonBee To slow the lies by Trump and his cronies. There fixed it for you Don. #BlameTrump… https://t.co/ECBf0OwIwY
1752,"@realDonaldTrump  you came up on twitter after I put in Don, as opposed to before we hen I put rea . Tells me Twitt… https://t.co/SQ92W1lVi2"
1753,@realDonaldTrump @MariaBartiromo @MelissaAFrancis @EmilyCompagno @LisaMarieBoothe @DanaBashCNN @mkraju… https://t.co/K9CJ8Ucdxk
1754,"@realDonaldTrump Maybe he did, maybe he didn’t..."
1755,@realDonaldTrump If you don’t give us a second stimulus your going to lose all votes Joe Biden is 10% A head of you… https://t.co/7pbzrmEQyu
1756,@realDonaldTrump  THIS IS THE WAY THE DEMOCRAT PARTY WANTS IT! https://t.co/IfntIv7cUs
1757,@realDonaldTrump How’s Ghislane?
1758,"RT @dvillella: @realDonaldTrump This is like watching one of your 2016 campaign speeches. In 4 years, you haven't changed your attacks, onl…"
1759,@realDonaldTrump Super spreader event https://t.co/12Xn06wMuu
1760,@realDonaldTrump Debate @Jorgensen4POTUS
1761,"RT @Cleavon_MD: @realDonaldTrump BRIAN KEITH MCNAIR, 53, of Hall County, Georgia, died of COVID-19 on July 20th.   He was a Marine Corps ve…"
1762,@realDonaldTrump He was talking about you and you’re rape of young women.
1763,@realDonaldTrump You know...”big tech” is = Twitter.  Your favorite medium.  Hmmmm
1764,"@realDonaldTrump You’re quite the popular guy, endorsed by #BinLaden’s niece and the #Taliban, WOW!"
1765,@realDonaldTrump https://t.co/Dk9I7ZqmVs
1766,@realDonaldTrump https://t.co/HF7fl3ESue
1767,@realDonaldTrump Inconsiderate evil cretin
1768,"RT @Cleavon_MD: @realDonaldTrump Devin Dale Francis, 44, Radiology Technician, Jackson Memorial Hospital, Miami, Florida died from COVID.…"
1769,RT @LPailer: @realDonaldTrump @SpeakerPelosi @GOP @SenSchumer @senatemajldr @SenateGOP @SenateDems @ProbSolveCaucus @HouseDemocrats @TheDem…
1770,@realDonaldTrump please fire Director Wray tomorrow. Enough of the deep state corruption by the traitors. https://t.co/vvDcyGbPdE
1771,"@realDonaldTrump SAW YOUR INTERVIEW AND I HAVE TO SAY, YOU ARE A NATIONAL DESASTER. TIME FOR CHANGE..."
1772,@realDonaldTrump https://t.co/turgJVgwSF
1773,"RT @real_defender: @realDonaldTrump The media doesn’t understand, the more they lie and attack our president, the more we are motivated to…"
1774,@realDonaldTrump Voting decency back to the White House and Collins can go with you https://t.co/h8K6TKCIhb
1775,@realDonaldTrump 續上..「美國立法領袖基金會」代表與中國高官及富商見面，包括時任全國人大常委副委員長許嘉璐和北大方正集團前董事長魏新。2010年林俊良再為Hunter牽線訪華，2013年私人基金公
1776,@realDonaldTrump Sick.  Go to jial
1777,@realDonaldTrump So your own CHIEF OF STAFF GENERAL KELLY says: “He is the MOST FLAWED PERSON  I have ever met!!” J… https://t.co/iGQe5yC2v2
1778,"RT @Cleavon_MD: @realDonaldTrump 24 y.o. Davon Hill died from #COVID in #Florida. His father, a state-trooper was a nonbeliever until he go…"
1779,@realDonaldTrump how about those ratings.  Biden 3 trump 0 https://t.co/K64aoqAIkx
1780,"@realDonaldTrump Although I'm from India and have nothing to do with American elections,I am confident you'll win t… https://t.co/g7AFzScsDu"
1781,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…"
1782,"RT @WealDonoodTwump: @realDonaldTrump DAMN YOU, DONALD TRUMP! 🖕🏿"
1783,@realDonaldTrump https://t.co/SX7E7XArRE
1784,"@realDonaldTrump DAMN YOU, DONALD TRUMP! 🖕🏿"
1785,"RT @AynRandPaulRyan: @realDonaldTrump @TheBabylonBee Babylon Bee is a satire site, you unbelievable idiot.  Christ on a cracker, you are du…"
1786,@realDonaldTrump Not me you won't.  You are losing so bad. Looking forward to your humiliation.
1787,@realDonaldTrump @SenatorCollins Preach preacher
1788,@realDonaldTrump Donald Trump is the best President for US. I wish you will win this 2020 election again as a President of United States
1789,@realDonaldTrump #CovidDon #CovidDon #CovidDon #CovidDon #CovidDon
1790,"@realDonaldTrump I love u Donald, good job on taking down trafficking"
1791,@realDonaldTrump #SuperSpreaderTrump Thinks Putin will let his criminal family hide in Russia 🤣🤣🤣.
1792,@realDonaldTrump I hope NOT 🥵🥵
1793,@realDonaldTrump Please leave the country when you lose.
1794,RT @HKrassenstein: @realDonaldTrump @TheBabylonBee You are so ignorant.  You are literally tweeting out satire news.  You have officially r…
1795,@realDonaldTrump https://t.co/AfZvNKUm8L
1796,@realDonaldTrump Former White House chief of staff tells friends that Trump 'is the most flawed person' he's ever m… https://t.co/59EiLFLwWg
1797,@realDonaldTrump simply the best we like u Mr President
1798,"@realDonaldTrump @NBCNews Nope, you got hammered by #BidenTownHall"
1799,@realDonaldTrump https://t.co/VzJ0TLGMMc
1800,RT @LPailer: @realDonaldTrump @SpeakerPelosi @GOP @SenSchumer @senatemajldr @SenateGOP @SenateDems @ProbSolveCaucus @HouseDemocrats @TheDem…
1801,"@realDonaldTrump did not mention the “Today” show anchor by name, but said, “I had someone making me go totally crazy last night.”"
1802,@realDonaldTrump Jeez learn to speak like a human being.
1803,@realDonaldTrump I heard the first part while on my lunch break. You were KILLING it. Mr. President u got my vote again sir!!
1804,@realDonaldTrump Try try as hard as you can....You are the Gingerbread man.....Loser😡
1805,@realDonaldTrump thought u needed to be aware of just how much u are loathed in America. Those things that follow u… https://t.co/VaQosb61h9
